OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
isrnaha280722D	5	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	41.57312	3.60921	2.23444	3221.50237	20.49519	2.34939	13.80883	854.28827	736.50617	-3017.58641	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	6	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	29.78786	12.55394	1.84256	4156.65333	21.89425	36.46144	17.09137	1178.91348	1006.30252	-3856.84912	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	7	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	43.23871	6.87015	3.80093	3223.58293	19.66871	29.68072	2.40411	799.35075	733.65981	-3035.50137	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	8	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	25.81387	3.30610	0.61237	3427.19988	18.80146	7.75954	0.76969	558.65194	952.85991	-3244.32813	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	9	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	40.61508	2.63800	0.97295	3177.27483	18.60654	0.92180	14.41217	564.20339	842.25554	-3011.20499	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	10	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	50.79273	9.04919	0.47337	3174.89736	17.32940	46.83698	1.86366	334.37396	884.60379	-3030.78265	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	11	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	40.79847	3.87685	1.22130	3016.07163	16.24619	18.58125	1.60889	261.15686	802.35999	-2895.63527	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	12	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	29.47385	7.55461	1.62258	3662.74467	15.99073	25.78808	0.76772	462.33790	896.86325	-3521.01953	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	13	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	39.45000	6.13743	0.34484	3090.71902	15.58989	30.41485	0.90440	235.51641	796.54183	-2977.01145	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	14	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	60.24711	13.92023	0.57524	4101.29190	17.76165	42.82387	1.71976	402.94860	1184.46731	-3905.79888	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	15	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	50.19892	5.78066	2.10497	4123.62478	17.51673	14.61464	15.02326	363.15233	1186.82975	-3932.40853	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	16	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	60.13083	5.89702	1.42361	2829.47062	16.65943	36.39725	3.85294	0.66967	811.15849	-2710.70571	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	17	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	41.41961	2.33066	0.50145	2907.91984	17.20125	10.32171	15.05007	-96.77747	854.49300	-2777.85414	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	18	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	45.47928	5.14970	0.63288	3906.26194	16.08409	15.03901	17.24025	-17.16536	1082.08502	-3753.35579	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	19	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	44.16000	7.05021	0.07530	3125.97803	16.61194	35.59489	1.59542	-123.41210	885.11738	-2995.50920	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	20	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	35.53447	10.04360	1.45524	3443.19922	14.34665	42.59556	1.56259	-104.67257	846.73800	-3335.82063	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	21	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	58.83865	5.21009	1.29969	2979.34687	15.69161	27.62428	1.15413	-70.83963	802.67283	-2868.31062	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	22	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	41.10149	7.76977	2.11585	3346.64486	15.82809	33.79474	2.91659	-176.48913	895.57932	-3219.75482	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	23	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	41.72972	1.68230	1.47423	2878.19228	18.13054	1.49481	11.19934	-284.72350	849.18304	-2735.29002	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	24	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	61.07905	5.98624	2.32688	3320.37761	16.36847	25.04736	15.35095	-464.37379	812.36870	-3185.79999	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	25	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	42.54048	5.10169	1.81971	3395.97521	18.71194	19.52525	18.21567	-477.90104	979.05185	-3216.47566	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	26	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	79.45164	11.35513	3.41229	3621.19352	17.41770	43.89997	8.74027	-792.39327	739.63873	-3455.15412	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	27	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	50.05367	13.37216	3.71103	3828.74130	17.76235	47.41997	6.23712	-812.75656	838.88388	-3646.22552	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	28	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	59.88603	6.51689	3.22034	3722.78755	19.07723	18.14565	11.78852	-870.48504	850.15972	-3518.32792	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	29	lGOPR3350.MP4	30991	rGP013706.MP4	835	8.61722	Time seabed	3.63975	45.33581	3.99068	2.72488	2873.87886	22.71948	16.16073	8.26484	-827.05087	740.25197	-2650.88544	Sparidae	Boops	boops	203	1	AD	Passing			
isrnaha280722D	31	lGP033350.MP4	4136	rGP033706.MP4	5900	27.77664	Time seabed	22.79917	253.26384	1.50207	2.28541	2608.06866	3.93701	4.43461	1.14325	-176.67736	29.17149	-2601.91397	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722D	32	lGP033350.MP4	4136	rGP033706.MP4	5900	27.77664	Time seabed	22.79917	273.31523	0.82241	0.65619	1557.36945	0.91308	6.53655	9.69112	2.27941	-24.71269	-1557.17170	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722D	33	lGP033350.MP4	4136	rGP033706.MP4	5900	27.77664	Time seabed	22.79917	281.17736	5.58299	1.59667	3173.39834	12.54286	23.01875	3.55563	567.95142	390.36052	-3097.66152	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722D	34	lGP033350.MP4	4136	rGP033706.MP4	5900	27.77664	Time seabed	22.79917	326.79671	7.37939	1.32389	3497.00618	15.56421	25.23232	3.61952	795.36222	497.82029	-3368.77220	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722D	35	lGP033350.MP4	4136	rGP033706.MP4	5900	27.77664	Time seabed	22.79917	240.68831	6.53516	4.27845	3829.13675	7.45232	19.34166	8.26255	-249.67807	429.31998	-3796.79253	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722D	36	lGP033350.MP4	4201	rGP033706.MP4	5965	27.79471	Time seabed	22.81724	482.61659	0.90181	3.09687	1257.99457	17.77374	14.35888	3.86196	247.27934	-293.80226	-1197.94971	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722D	37	lGP033350.MP4	4228	rGP033706.MP4	5992	27.80222	Time seabed	22.82475	282.12896	9.97320	1.92600	3088.73760	26.62460	62.87633	0.98593	1319.51571	418.18332	-2761.21367	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722D	38	lGP033350.MP4	4228	rGP033706.MP4	5992	27.80222	Time seabed	22.82475	261.11728	2.47795	2.62477	1893.74149	26.49760	26.69046	0.56025	-753.15908	-382.92051	-1694.80976	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722D	39	lGP033350.MP4	4287	rGP033706.MP4	6051	27.81862	Time seabed	22.84115	273.71503	6.88594	1.22257	2565.45742	26.65911	61.81745	8.18623	1141.61048	147.28816	-2292.72839	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722D	40	lGP033350.MP4	4332	rGP033706.MP4	6096	27.83114	Time seabed	22.85366	269.41425	2.92154	2.55906	1606.31301	26.27943	73.55952	2.62080	-598.60627	-384.01475	-1440.29327	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722D	41	lGP033350.MP4	4344	rGP033706.MP4	6108	27.83447	Time seabed	22.85700	274.32202	3.37173	1.28946	2160.14334	23.46076	28.85548	1.01264	-826.14439	-238.91966	-1981.57062	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722D	42	lGP033350.MP4	4344	rGP033706.MP4	6108	27.83447	Time seabed	22.85700	311.94576	4.00942	2.00569	2578.89571	25.56718	13.90663	4.97537	-1110.36588	76.11832	-2326.36986	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722E	0	lGP024973.MP4	13617	rGP028495.MP4	14714	21.53735	Time seabed	14.45138	105.61738	0.63403	0.87056	1058.00485	23.65848	14.11349	11.91984	291.66230	-308.52021	-969.08341	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrnaha280722E	2	lGP064973.MP4	31400	rGP078495.MP4	577	61.98414	Time seabed	54.89818	1131.48645	8.46249	10.46282	3252.29652	18.69885	37.32332	9.66155	894.30478	536.07189	-3080.62957	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
isrnaha280722F	1	lGP083351.MP4	24902	rGP083707.MP4	26353	77.92841	Time extra	8.96117	146.76253	0.88423	6.15920	1394.91625	20.34464	10.29566	15.51318	-318.69744	-365.54529	-1307.89905	Sparidae	Dentex	maroccanus	4538	1	AD	Passing	2		
isrnaha280722G	0	lGP014974.MP4	29119	rGP018496.MP4	30330	16.97223	Time seabed	10.37397	159.28323	1.01532	1.79407	1590.19797	18.31256	5.96288	9.44025	365.17781	-341.00777	-1509.66501	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrnaha280722G	1	lGP014974.MP4	29119	rGP018496.MP4	30330	16.97223	Time seabed	10.37397	102.92250	1.36555	1.48548	1646.77249	18.19110	20.52481	2.19063	-80.71804	-507.72520	-1564.46775	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrnaha280722G	2	lGP014974.MP4	29152	rGP018496.MP4	30363	16.98141	Time seabed	10.38315	125.68758	1.82070	2.49149	1659.19414	18.42029	28.65821	5.44427	-261.91318	-454.17134	-1574.18393	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrnaha280722G	4	lGP024974.MP4	11540	rGP028496.MP4	12751	20.95983	Time seabed	14.36157	440.65620	3.70452	1.28052	3216.32706	14.50108	4.10167	4.45309	-794.45532	132.09618	-3113.86434	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722G	5	lGP024974.MP4	11883	rGP028496.MP4	13094	21.05520	Time seabed	14.45694	542.14959	0.80318	3.55801	1334.30179	15.92811	0.53159	6.27277	225.23866	-288.70537	-1283.07366	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnaha280722G	6	lGP074974.MP4	18158	rGP078496.MP4	19369	67.17767	Time seabed	60.57941	179.05678	1.68908	4.90945	1605.78417	27.19489	18.11785	2.63423	-719.56069	-144.22959	-1428.27625	Sparidae	Pagellus	erythrinus	893	1	AD	Passing			
isrnaha280722G	7	lGP074974.MP4	18158	rGP078496.MP4	19369	67.17767	Time seabed	60.57941	139.30930	1.45589	2.36168	1889.69020	17.78913	5.75156	4.89814	-495.86645	-295.67562	-1799.33917	Sparidae	Pagellus	erythrinus	893	1	AD	Passing			
isrnaha280722H	0	lGP013352.MP4	22695	rGP013708.MP4	21050	15.18600	Time seabed	4.35324	92.75839	0.90525	1.53601	1529.13781	17.66296	11.70930	16.73443	-57.10247	-460.43937	-1457.05090	Sparidae	Dentex	maroccanus	4538	1	AD	Passing	1		
isrnaha280722H	1	lGP013352.MP4	29736	rGP013708.MP4	28091	17.14379	Time seabed	6.31103	120.86369	2.49752	3.67804	1819.13337	17.84548	36.21110	15.35112	-293.12309	-474.19121	-1731.60843	Sparidae	Dentex	macrophthalmus	438	1	AD	Passing	1		
isrnaha280722I	0	lGP014975.MP4	13975	rGP018497.MP4	15407	12.76136	Time seabed	4.27594	64.74507	1.84320	5.18909	1923.62420	22.76414	1.93907	6.89570	741.37638	-66.18144	-1773.78441	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722I	1	lGP014975.MP4	13975	rGP018497.MP4	15407	12.76136	Time seabed	4.27594	55.92454	2.17564	7.40577	2009.17534	25.66273	3.01474	3.88609	868.60979	-51.23153	-1810.98810	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722I	2	lGP014975.MP4	13975	rGP018497.MP4	15407	12.76136	Time seabed	4.27594	43.57038	2.07113	4.54503	1994.80607	15.25696	17.33581	9.32620	522.55470	-49.88204	-1924.49984	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722I	4	lGP014975.MP4	19915	rGP018497.MP4	21347	14.41301	Time seabed	5.92759	129.52554	2.38613	5.01739	1855.03212	30.04624	30.22065	6.57336	816.70591	-442.36138	-1605.75590	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrnaha280722I	5	lGP014975.MP4	19935	rGP018497.MP4	21367	14.41857	Time seabed	5.93315	120.76248	2.77330	5.61238	2075.21826	26.45745	25.28837	11.60946	828.66500	-410.07239	-1857.87130	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrnaha280722I	6	lGP014975.MP4	19984	rGP018497.MP4	21416	14.43220	Time seabed	5.94677	113.16661	2.75983	4.58079	1799.15942	27.36730	44.99891	0.09227	687.51985	-459.72427	-1597.79368	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrnaha280722J	1	lGP013353.MP4	7169	rGP013709.MP4	8221	10.86891	Time seabed	2.28395	117.59428	2.41018	1.52659	1604.14671	23.80591	46.43832	2.83826	548.46122	-344.15543	-1467.66277	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrnaha280722J	2	lGP073353.MP4	21718	rGP073709.MP4	22770	68.16754	Time seabed	59.58258	67.69058	1.25999	3.01683	1335.31898	7.52735	27.44521	2.33078	166.57492	-53.40340	-1323.81179	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722J	3	lGP073353.MP4	22053	rGP073709.MP4	23105	68.26069	Time seabed	59.67573	49.18015	1.60601	2.25680	1646.18500	7.73001	23.88764	13.87671	173.15275	138.00432	-1631.22592	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722J	4	lGP073353.MP4	22053	rGP073709.MP4	23105	68.26069	Time seabed	59.67573	50.37305	1.55033	4.02168	1537.13029	6.72802	26.39710	10.26756	171.83231	53.89041	-1526.54479	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722J	5	lGP073353.MP4	22053	rGP073709.MP4	23105	68.26069	Time seabed	59.67573	36.03239	1.88646	1.49615	1460.08143	12.77984	39.08188	7.63973	321.11155	34.67126	-1423.91118	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722J	6	lGP073353.MP4	22053	rGP073709.MP4	23105	68.26069	Time seabed	59.67573	52.70194	1.36660	3.18990	1629.07662	20.26584	9.74647	1.52479	550.24722	125.03104	-1528.22965	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722J	7	lGP073353.MP4	22053	rGP073709.MP4	23105	68.26069	Time seabed	59.67573	49.86984	1.16708	2.44353	1891.27008	6.45946	8.33621	1.72338	198.10317	-77.62375	-1879.26374	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722J	8	lGP073353.MP4	22053	rGP073709.MP4	23105	68.26069	Time seabed	59.67573	43.50674	1.73062	1.28594	2010.03446	9.21301	14.24323	6.83931	320.30708	-31.13842	-1984.10492	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722J	9	lGP073353.MP4	22053	rGP073709.MP4	23105	68.26069	Time seabed	59.67573	52.26194	1.53991	1.07913	1262.89833	20.28027	44.96974	11.33279	430.39354	-79.84180	-1184.60916	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722J	10	lGP073353.MP4	22053	rGP073709.MP4	23105	68.26069	Time seabed	59.67573	43.59487	1.35115	1.47413	1707.52347	20.63001	0.87641	18.75047	596.44333	-78.71459	-1598.02872	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722J	11	lGP073353.MP4	22053	rGP073709.MP4	23105	68.26069	Time seabed	59.67573	53.57660	2.70348	0.59942	1556.81267	14.97690	62.88042	19.46555	398.63987	-54.34014	-1503.92789	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722J	13	lGP073353.MP4	22102	rGP073709.MP4	23154	68.27432	Time seabed	59.68935	73.86707	4.87910	2.34938	2892.12821	25.15557	14.13345	11.58725	-1228.67367	41.62625	-2617.82999	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722J	17	lGP073353.MP4	22230	rGP073709.MP4	23282	68.30991	Time seabed	59.72494	52.83363	0.86443	0.97227	1268.54262	20.92358	8.01471	15.36973	446.51095	-76.54786	-1184.89189	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnaha280722J	18	lGP073353.MP4	22362	rGP073709.MP4	23414	68.34661	Time seabed	59.76165	66.29910	1.01874	5.29140	1514.25552	18.04485	5.74625	25.25281	458.70615	98.00020	-1439.77582	Sparidae	Dentex	maroccanus	4538	1	J	Passing			
isrnaha280722J	19	lGP073353.MP4	22544	rGP073709.MP4	23596	68.39722	Time seabed	59.81225	64.78350	2.19126	1.50056	1532.89491	16.96543	42.53850	3.13913	442.66239	-64.17815	-1466.18484	Sparidae	Dentex	macrophthalmus	438	1	J	Passing			
isrnahl250422A	0	lGOPR3330.MP4	19236	rGOPR3686.MP4	18180	5.34868	Time seabed	0.29669	56.90674	3.91102	0.19908	2118.81703	28.93567	49.31540	17.56307	-910.77099	-470.54344	-1854.31137	Labridae	Thalassoma	pavo	2500	1	AD	Passing			
isrnahl250422A	1	lGOPR3330.MP4	26066	rGOPR3686.MP4	25010	7.24780	Time seabed	2.19580	91.54418	3.76669	0.50574	2188.45311	12.57803	37.20919	7.20578	83.38781	-469.22541	-2135.93094	Gobiidae	Gobius	geniporus	16289	1	AD	Passing	1		
isrnahl250422A	2	lGOPR3330.MP4	26066	rGOPR3686.MP4	25010	7.24780	Time seabed	2.19580	73.73195	4.63604	1.48606	2530.30310	22.01405	31.37249	1.31189	-841.96033	-436.63260	-2345.82364	Gobiidae	Gobius	geniporus	16289	1	AD	Passing	1		
isrnahl250422A	3	lGP013330.MP4	1919	rGP013686.MP4	863	9.40912	Time seabed	4.35713	56.59049	1.15506	2.85473	1958.87083	14.93568	7.70536	18.26117	-157.08506	-479.80897	-1892.69188	Labridae	Coris	julis	58	1	F	Passing			
isrnahl250422A	4	lGP013330.MP4	1919	rGP013686.MP4	863	9.40912	Time seabed	4.35713	84.32468	5.93234	1.77007	2932.01630	8.90971	31.81763	9.83030	213.51732	-400.77568	-2896.63750	Labridae	Coris	julis	58	1	F	Passing			
isrnahl250422A	5	lGP013330.MP4	2341	rGP013686.MP4	1285	9.52646	Time seabed	4.47447	56.17890	2.34748	4.41022	1878.87649	28.85007	26.12198	3.79462	-754.73704	-502.27970	-1645.68040	Labridae	Coris	julis	58	1	F	Passing			
isrnahl250422A	6	lGP013330.MP4	11124	rGP013686.MP4	10068	11.96862	Time seabed	6.91663	41.04275	1.61968	5.82578	1684.32614	30.52030	4.36904	7.43939	773.67352	-364.82095	-1450.96158	Sparidae	Pagellus	erythrinus	893	1	J	Passing			
isrnahl250422A	7	lGP013330.MP4	11124	rGP013686.MP4	10068	11.96862	Time seabed	6.91663	41.06065	2.09501	5.76288	1616.72259	26.03965	38.53563	16.70423	588.76863	-396.31808	-1452.60986	Sparidae	Pagellus	erythrinus	893	1	J	Passing			
isrnahl250422A	8	lGP013330.MP4	11124	rGP013686.MP4	10068	11.96862	Time seabed	6.91663	43.02767	1.41818	2.61256	1684.50885	24.29035	9.48609	0.03463	578.25896	-381.81649	-1535.38361	Sparidae	Pagellus	erythrinus	893	1	J	Passing			
isrnahl250422A	9	lGP013330.MP4	11124	rGP013686.MP4	10068	11.96862	Time seabed	6.91663	42.96599	1.61083	3.98758	1801.35326	25.43264	3.70067	2.40846	678.25609	-372.03638	-1626.78553	Sparidae	Pagellus	erythrinus	893	1	J	Passing			
isrnahl250422A	12	lGP013330.MP4	11203	rGP013686.MP4	10147	11.99059	Time seabed	6.93860	40.81803	0.96443	0.70588	1347.03184	19.71315	19.39136	6.57323	-189.72690	-412.86189	-1268.08656	Sparidae	Pagellus	erythrinus	893	1	J	Passing			
isrnahl250422A	13	lGP023330.MP4	15146	rGP023686.MP4	14090	21.96250	Time seabed	16.91050	1313.85749	12.86120	3.46318	4876.95765	14.61284	19.59763	0.56195	-1195.49644	290.93923	-4719.20105	Dasyatidae	Taeniura	grabata	8969	1	AD	Passing	TL		
isrnahl250422A	14	lGP023330.MP4	15266	rGP023686.MP4	14210	21.99586	Time seabed	16.94387	436.09170	11.40283	5.11075	4679.47869	24.34229	3.49945	8.81395	-1909.70856	270.84821	-4263.46987	Echeneidae	Echeneis	naucrates	2467	1	AD	Passing			
isrnahl250422A	15	lGP033330.MP4	5150	rGP033686.MP4	4094	28.05859	Time seabed	23.00659	144.61721	0.84036	2.53952	1734.55057	12.76920	4.93770	4.83724	-17.20107	-382.99165	-1691.65220	Tetraodontidae	Torquigener	flavimaculosus	26639	1	AD	Passing			
isrnahl250422A	16	lGP033330.MP4	5745	rGP033686.MP4	4689	28.22403	Time seabed	23.17204	94.85379	5.65631	3.35751	2510.31082	27.94044	46.50260	8.66477	-1140.71292	-286.80257	-2217.69672	Labridae	Coris	julis	58	1	M	Passing			
isrnahl250422A	17	lGP043330.MP4	21813	rGP043686.MP4	20757	41.56736	Time seabed	36.51537	80.69899	6.45173	1.22617	3564.68062	14.77146	18.77222	1.43746	-865.24810	-278.17739	-3446.86974	Labridae	Thalassoma	pavo	2500	1	M	Passing			
isrnahl250422A	18	lGP053330.MP4	22679	rGP053686.MP4	21623	50.68369	Time seabed	45.63170	529.17369	0.77255	0.59319	1377.33749	0.73274	3.38192	0.94390	16.28259	6.71756	-1377.22486	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnahl250422A	19	lGP063330.MP4	20233	rGP063686.MP4	19177	58.87910	Time seabed	53.82711	1100.37962	1.74325	3.42205	1811.49434	1.64932	13.41446	9.93003	-15.21908	49.86793	-1810.74386	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
isrnahl250422B	0	lGP034941.MP4	10084	rGP038443.MP4	11057	29.43051	Time seabed	24.28482	166.36909	0.86884	1.38234	1063.13675	10.95582	28.83437	7.25690	147.20939	-138.39843	-1043.76004	Sparidae	Pagrus	auriga	5066	1	J	Passing			
isrnahl250422B	1	lGP044941.MP4	13746	rGP048443.MP4	14719	39.32429	Time seabed	34.17859	33.97222	3.49268	2.43234	2223.53810	17.65415	42.27536	38.66685	565.54731	367.26309	-2118.81943	Sparidae	Boops	boops	203	1	J	Passing			
isrnahl250422B	2	lGP044941.MP4	13746	rGP048443.MP4	14719	39.32429	Time seabed	34.17859	45.18071	4.16142	2.91062	1949.65296	16.03063	59.15239	0.44189	401.49278	358.71580	-1873.83916	Sparidae	Boops	boops	203	1	J	Passing			
isrnahl250422B	3	lGP044941.MP4	13746	rGP048443.MP4	14719	39.32429	Time seabed	34.17859	43.85589	1.56676	2.52222	2032.34748	13.56129	11.04231	12.61955	356.25995	316.51887	-1975.68493	Sparidae	Boops	boops	203	1	J	Passing			
isrnahl250422B	4	lGP044941.MP4	13746	rGP048443.MP4	14719	39.32429	Time seabed	34.17859	38.54565	0.98770	1.80681	1934.56805	9.02510	4.66312	14.89667	120.10097	278.69329	-1910.61753	Sparidae	Boops	boops	203	1	J	Passing			
isrnahl250422B	5	lGP044941.MP4	13746	rGP048443.MP4	14719	39.32429	Time seabed	34.17859	53.84686	3.93285	3.06169	2129.68660	9.74481	42.87134	16.97033	167.88873	318.98744	-2098.95817	Sparidae	Boops	boops	203	1	J	Passing			
isrnahl250422B	6	lGP044941.MP4	13746	rGP048443.MP4	14719	39.32429	Time seabed	34.17859	42.59127	3.80514	3.75745	2053.64474	14.01229	44.39740	0.33781	110.55383	484.80337	-1992.53614	Sparidae	Boops	boops	203	1	J	Passing			
isrnahl250422B	7	lGP044941.MP4	13746	rGP048443.MP4	14719	39.32429	Time seabed	34.17859	31.62015	0.93857	0.60691	2020.45611	11.58266	0.18715	4.14084	129.98178	384.28237	-1979.31168	Sparidae	Boops	boops	203	1	J	Passing			
isrnahl250422B	8	lGP044941.MP4	13746	rGP048443.MP4	14719	39.32429	Time seabed	34.17859	53.07380	3.79896	2.39823	2488.87406	8.18476	29.34065	24.02725	-146.86527	322.46026	-2463.52270	Sparidae	Boops	boops	203	1	J	Passing			
isrnahl250422B	9	lGP044941.MP4	13746	rGP048443.MP4	14719	39.32429	Time seabed	34.17859	44.20756	1.34331	1.52088	2193.71487	12.09532	1.87905	3.58848	-344.69045	304.11081	-2145.01516	Sparidae	Boops	boops	203	1	J	Passing			
isrnahl250422B	10	lGP044941.MP4	13746	rGP048443.MP4	14719	39.32429	Time seabed	34.17859	47.31666	1.66449	1.19397	2934.90856	7.89285	1.05439	20.26172	-281.84857	288.07983	-2907.10503	Sparidae	Boops	boops	203	1	J	Passing			
isrnahl250422B	11	lGP044941.MP4	13746	rGP048443.MP4	14719	39.32429	Time seabed	34.17859	40.23161	3.98365	2.14822	2289.90612	4.22173	33.99867	0.42828	96.14144	138.47097	-2283.69277	Sparidae	Boops	boops	203	1	J	Passing			
isrnahl250422B	12	lGP044941.MP4	13746	rGP048443.MP4	14719	39.32429	Time seabed	34.17859	25.58505	1.85300	0.68480	2061.08040	19.47254	9.64397	15.50571	-585.16629	360.06652	-1943.18937	Sparidae	Boops	boops	203	1	J	Passing			
