OpCode	ImagePtPair	Lx	Ly	Rx	Ry	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Code	Number
isrnahl250422F	3	1195.39454	1172.943925	1166.4260199999999	1153.271025	lGP034944	5680	rGP038445	6880	28.20596	5852.0	1
isrnahl250422F	4	671.856245	1293.037385	607.3893	1205.588785	lGP034944	5694	rGP038445	6894	28.20985	5852.0	1
isrnahl250422F	5	1660.24554	1278.663555	1462.87408	1305.85047	lGP034944	5709	rGP038445	6909	28.21402	5852.0	1
isrnahl250422F	6	2623.8447050000004	1332.2523350000001	2423.456455	1500.11215	lGP034944	5954	rGP038445	7154	28.28214	5852.0	1
isrnahl250422G	0	579.408185	1334.88785	303.59706	1250.5046750000001	lGP023333	13183	rGP023689	14315	21.41667	5852.0	1
isrnahl250422G	1	2190.49318	812.5514000000001	2533.75866	852.04673	lGP043333	22440	rGP043689	23572	41.7417	4444.0	1
isrnahl250422G	2	1918.197275	856.065425	2173.576075	888.084115	lGP043333	22462	rGP043689	23594	41.74782	4444.0	1
isrnahl250422G	3	2243.61595	863.35514	2508.931795	912.7850450000001	lGP043333	22495	rGP043689	23627	41.75699	4444.0	1
isrnahl250422G	4	2296.484785	971.53271	2447.2193049999996	1027.915885	lGP043333	22520	rGP043689	23652	41.76394	4444.0	1
isrnahl250422G	5	2369.546695	902.6355149999999	2609.303255	960.794395	lGP043333	22520	rGP043689	23652	41.76394	4444.0	1
isrnahl250422G	6	2165.611755	906.18692	2379.12277	950.85047	lGP043333	22520	rGP043689	23652	41.76394	4444.0	1
isrnahl250422G	7	2045.295905	916.1401900000001	2275.91396	958.3084100000001	lGP043333	22520	rGP043689	23652	41.76394	4444.0	1
isrnahl250422H	0	469.557185	1319.149535	418.06401	1203.68224	lGP034945	19376	rGP038446	20671	32.0142	4444.0	1
isrnahl250422I	0	2459.9874099999997	1262.214955	2551.49213	1383.2710299999999	lGP043334	28465	rGP043690	29418	43.41698	4538.0	1
isrnahl250422I	1	2451.47534	1338.16822	2616.04197	1480.2243	lGP043334	28601	rGP043690	29554	43.4548	4538	1
isrnahl250422I	2	2602.564535	1329.6448599999999	2529.857295	1474.18692	lGP053334	7312	rGP053690	8265	46.41081	5852.0	1
isrnahl250422I	3	583.176285	1394.63551	582.27492	1315.28972	lGP073334	12300	rGP073690	13253	65.54882	4444.0	1
isrnahl250422J	0	910.6264450000001	1083.42991	1090.941235	1050.8785050000001	lGP014946	17193	rGP018447	18351	13.65614	5852.0	1
isrnahl250422J	1	1729.074505	666.38318	1730.546695	693.71028	lGP034946	26910	rGP038447	28068	34.10907	4761.0	1
isrnahl250422J	2	2161.992655	566.4299100000001	2383.73347	613.9532750000001	lGP034946	27274	rGP038447	28432	34.21029	4761.0	1
isrnahl250422K	0	1658.514165	1168.775705	1695.298005	1200.61682	lGP013335	26075	rGP013691	25285	16.12583	4538.0	1
isrnahl250422K	1	2540.852045	1343.14019	2366.0	1471.7009349999998	lGP023335	1300	rGP023691	510	18.11254	5852.0	1
isrrosh030221A	0	1581.4480600000002	1050.69159	1462.911855	1078.635515	lGOPR3256	23734	rGOPR3614	25305	6.59937	58.0	1
isrrosh030221A	1	2062.5592850000003	1132.663555	1934.698845	1197.457945	lGOPR3256	23756	rGOPR3614	25327	6.60549	2500.0	1
isrrosh030221A	2	1835.1626449999999	987.794395	1815.4638	1030.1308450000001	lGOPR3256	23871	rGOPR3614	25442	6.63746	58.0	1
isrrosh030221A	3	1501.6673649999998	543.07477	1835.643235	556.476635	lGP013256	10613	rGP013614	12184	11.82654	439.0	1
isrrosh030221A	4	1206.62959	1023.6261650000001	805.560335	1018.102805	lGP013256	13116	rGP013614	14687	12.52251	26639.0	1
isrrosh030221A	5	1978.1238200000003	590.31776	2343.655825	613.04673	lGP033256	20551	rGP033614	22122	32.34092	1214.0	1
isrrosh030221A	6	289.41028	373.607475	519.945435	401.30841499999997	lGP033256	21125	rGP033614	22696	32.50052	1214.0	1
isrrosh030221A	7	619.962225	471.39252	971.0692549999999	485.64486	lGP033256	21151	rGP033614	22722	32.50775	1214.0	1
isrrosh030221A	8	307.143755	454.570095	753.117525	468.018695	lGP033256	21525	rGP033614	23096	32.61175	1214.0	1
isrrosh030221A	9	1497.865685	959.728975	1085.07555	968.71028	lGP053256	22541	rGP053614	24112	50.64532	9224.0	1
isrrosh030221A	10	1153.3462749999999	926.915885	661.149005	916.654205	lGP053256	22619	rGP053614	24190	50.66701	9224.0	1
isrrosh030221C	0	1601.159495	1333.906545	1378.1038800000001	1360.186915	lGOPR3257	25393	rGOPR3615	26422	7.06066	1706.0	1
isrrosh030221C	1	1535.190975	1310.46729	1433.43232	1338.8785050000001	lGOPR3257	25393	rGOPR3615	26422	7.06066	1706.0	1
isrrosh030221C	2	1432.0	1321.83178	1341.962225	1336.037385	lGP013257	3560	rGP013615	4589	9.86541	2500.0	1
isrrosh030221C	3	1660.989505	1466.018695	1534.325285	1507.21495	lGP013257	3824	rGP013615	4853	9.93882	2500.0	1
isrrosh030221C	4	1321.00735	1005.66355	1611.61805	1031.3271	lGP013257	26473	rGP013615	27502	16.2365	5548	1
isrrosh030221C	5	891.557185	978.8504700000001	1021.2644300000001	967.897195	lGP023257	2552	rGP023615	3581	18.46066	1707.0	1
isrrosh030221C	6	672.264425	838.39252	1093.207765	831.28972	lGP023257	3477	rGP023615	4506	18.71787	1707.0	1
isrrosh030221C	7	351.83211	942.9813099999999	780.378805	916.61682	lGP023257	3477	rGP023615	4506	18.71787	1707.0	1
isrrosh030221C	8	266.71144	894.95327	658.26653	863.70093	lGP023257	3477	rGP023615	4506	18.71787	1707	19
isrrosh030221C	9	166.33998	939.476635	452.66946499999995	890.850465	lGP023257	3602	rGP023615	4631	18.75262	1707.0	1
isrrosh030221C	10	2197.532005	1397.831775	2093.259185	1497.9813100000001	lGP023257	5351	rGP023615	6380	19.23894	58.0	1
isrrosh030221C	11	2123.76076	1287.02804	936.08814	1316.85981	lGP023257	6235	rGP023615	7264	19.48474	58	1
isrrosh030221C	12	2438.7072399999997	1318.635515	2318.47429	1442.2243	lGP023257	7228	rGP023615	8257	19.76085	26639.0	1
isrrosh030221C	13	2133.6915	1460.33645	1053.32319	1507.21495	lGP023257	7309	rGP023615	8338	19.78337	26639	2
isrrosh030221C	14	1221.038825	1109.9065449999998	1330.854145	1114.831775	lGP023257	13009	rGP023615	14038	21.36829	5548.0	1
isrrosh030221C	15	909.5435499999999	1001.24299	1166.149005	994.20561	lGP023257	13130	rGP023615	14159	21.40194	5548.0	1
isrrosh030221C	16	1010.0986399999999	1031.327105	1062.589715	1018.542055	lGP033257	5295	rGP033615	6324	28.0989	1005.0	1
isrrosh030221C	17	2260.0188900000003	981.457945	2491.55299	1057.93458	lGP033257	21185	rGP033615	22214	32.51721	4540.0	1
isrrosh030221C	18	432.69674999999995	1142.841125	538.38825	1085.0	lGP033257	21642	rGP033615	22671	32.64428	1754.0	1
isrrosh030221C	19	325.58657	1365.86916	317.074505	1271.4018700000001	lGP033257	22176	rGP033615	23205	32.79276	1754.0	1
isrrosh030221C	20	253.234	1439.738315	275.223505	1333.90654	lGP033257	22261	rGP033615	23290	32.81639	1754.0	1
isrrosh030221C	21	1344.48793	1139.0747649999998	1595.7198349999999	1152.785045	lGP033257	22290	rGP033615	23319	32.82446	1754.0	1
isrrosh030221C	22	1284.194125	1061.654205	1551.740815	1068.261685	lGP033257	22290	rGP033615	23319	32.82446	1754.0	1
isrrosh030221C	23	1199.07345	1048.8691600000002	1426.8971700000002	1054.76636	lGP033257	22290	rGP033615	23319	32.82446	1754.0	1
isrrosh030221C	24	1180.6306450000002	1127.71028	1427.6065050000002	1138.57944	lGP033257	22290	rGP033615	23319	32.82446	1754.0	1
isrrosh030221C	25	744.80588	1375.813085	712.885625	1325.383175	lGP033257	22290	rGP033615	23319	32.82446	1754.0	1
isrrosh030221C	26	456.10493499999995	1404.93458	471.00104999999996	1320.411215	lGP033257	22290	rGP033615	23319	32.82446	1754.0	1
isrrosh030221C	27	436.2235	1322.54206	377.82896	1239.17757	lGP033257	22290	rGP033615	23319	32.82446	1754	4
isrrosh030221C	28	440.49947499999996	1355.21495	385.17103499999996	1272.11215	lGP033257	22325	rGP033615	23354	32.83419	1754.0	1
isrrosh030221C	29	379.49632499999996	1131.75701	671.434415	1083.859815	lGP033257	22444	rGP033615	23473	32.86728	1753.0	1
isrrosh030221C	30	118.4596	1164.57944	491.26233	1099.13084	lGP033257	22444	rGP033615	23473	32.86728	1753	1
isrrosh030221C	31	1190.27282	1132.897195	1332.1101749999998	1136.4485949999998	lGP033257	22530	rGP033615	23559	32.89119	1754.0	1
isrrosh030221C	32	871.173135	1091.2242999999999	1196.320045	1082.28037	lGP033257	28727	rGP033615	29756	34.6143	2497.0	1
isrrosh030221C	33	884.06716	1088.58879	1202.98111	1080.28972	lGP033257	28727	rGP033615	29756	34.6143	2497	1
isrrosh030221C	34	972.349425	1068.78505	1265.37356	1064.093455	lGP043257	3113	rGP043615	4142	36.36772	9224.0	1
isrrosh030221C	35	1306.418675	1152.859815	1325.594965	1161.8037399999998	lGP053257	13964	rGP053615	14993	48.26043	1214.0	1
isrrosh030221C	36	1641.21826	955.766355	1733.5603350000001	984.26168	lGP053257	14294	rGP053615	15323	48.35219	1214.0	1
isrrosh030221C	37	2405.01364	741.71028	2449.7019950000004	779.8224299999999	lGP063257	21644	rGP063615	22673	59.27143	4761.0	1
isrrosh030221C	38	1250.067155	1225.61682	964.7869900000001	1210.8691600000002	lGP063257	21950	rGP063615	22979	59.35652	4761.0	1
isrrosh030221C	39	1758.07975	852.18692	2082.6191	889.14019	lGP073257	11255	rGP073615	12284	65.25825	1706	4
isrrosh030221D	0	1286.94124	1437.607475	1029.2717750000002	1412.3925199999999	lGOPR4870	31510	rGP018372	674	8.76153	58.0	1
isrrosh030221D	1	1040.345225	1400.6729	967.432315	1357.345795	lGOPR4870	31615	rGP018372	779	8.79073	58.0	2
isrrosh030221D	2	1572.2749199999998	1477.38318	1208.67996	1483.06542	lGP014870	2793	rGP018372	3877	9.65214	58.0	1
isrrosh030221D	3	1354.05876	254.17757	1710.709335	259.57944	lGP014870	13813	rGP018372	14897	12.71631	121.0	1
isrrosh030221D	4	169.532	371.48598	696.12277	355.98131	lGP014870	24549	rGP018372	25633	15.70152	97	1
isrrosh030221D	5	231.24448999999998	199.03738499999997	742.1332600000001	204.70093500000002	lGP014870	24612	rGP018372	25696	15.71904	97.0	1
isrrosh030221D	6	142.931795	208.01869499999998	652.84785	211.80374	lGP014870	24629	rGP018372	25713	15.72376	97.0	1
isrrosh030221D	7	180.17209	212.728975	659.640085	216.588785	lGP014870	24684	rGP018372	25768	15.73906	97.0	1
isrrosh030221D	8	520.773345	281.86915999999997	989.242395	280.47664	lGP014870	24684	rGP018372	25768	15.73906	97.0	1
isrrosh030221D	9	1620.93599	826.5514000000001	1436.2560349999999	843.953275	lGP034870	13993	rGP038372	15077	30.51743	4761.0	1
isrrosh030221D	10	1499.778595	1485.7289700000001	1231.39874	1487.85981	lGP054870	9829	rGP058372	10913	47.11067	10994.0	1
isrrosh030221D	11	1824.75131	1045.36449	1564.67786	1081.19626	lGP054870	14420	rGP058372	15504	48.38723	1005.0	1
isrrosh030221D	12	1982.88562	1152.785045	1841.1804849999999	1213.869155	lGP054870	14644	rGP058372	15728	48.44951	1005.0	1
isrrosh030221D	13	2157.099685	1337.457945	2051.4081850000002	1446.84112	lGP064870	1270	rGP068372	2354	53.60633	1353.0	1
isrrosh030221D	14	1420.3567699999999	1373.93458	1307.24764	1377.691585	lGP064870	3101	rGP068372	4185	54.11545	13025.0	1
isrrosh030221D	15	1486.857295	1367.186915	1375.344175	1377.691585	lGP064870	3101	rGP068372	4185	54.11545	13025.0	1
isrrosh030221D	16	519.236095	1190.42991	457.52361	1099.345795	lGP064870	9791	rGP068372	10875	55.97564	4540.0	1
isrrosh030221D	17	1448.9758649999999	1029.42056	1625.65058	1047.289715	lGP064870	9994	rGP068372	11078	56.03209	4540.0	1
isrrosh030221D	18	896.64953	760.9532750000001	1062.0692549999999	742.0280399999999	lGP064870	10596	rGP068372	11680	56.19948	8976.0	1
isrrosh030221D	19	870.766005	740.26729	1036.5162599999999	721.4747649999999	lGP064870	10596	rGP068372	11680	56.19948	2467.0	1
isrrosh030221D	20	1161.14795	748.83364	1544.67996	748.34766	lGP064870	24337	rGP068372	25421	60.02024	1706	5
isrrosh030221E	0	1386.4291699999999	1043.18692	1596.5362	1065.280375	lGP023258	9226	rGP023616	11123	20.31641	4761.0	1
isrrosh030221F	0	290.82896500000004	343.77570000000003	649.04512	335.252335	lGP024871	7433	rGP028373	8491	19.81785	1005.0	1
isrrosh030221F	1	1714.93494	731.83178	2116.66737	767.1028	lGP024871	7433	rGP028373	8491	19.81785	1005	8
isrrosh030221F	2	233.37251	290.50467000000003	619.962225	287.66355	lGP024871	7519	rGP028373	8577	19.84177	1005.0	1
isrrosh030221F	3	567.471145	251.439255	959.0262299999999	247.88785000000001	lGP024871	7519	rGP028373	8577	19.84177	1005.0	1
isrrosh030221F	4	271.67681500000003	530.08411	658.975865	503.738315	lGP024871	7712	rGP028373	8770	19.89543	1005.0	1
isrrosh030221G	0	530.58552	323.88785	280.89822	357.98131	lGP033259	9819	rGP033617	10827	29.35683	1005	1
isrrosh030221G	1	2248.604405	1399.2523350000001	1878.95488	1491.588785	lGP043259	1692	rGP043617	2700	35.9726	5852.0	1
isrrosh030221G	2	2034.3840500000001	954.20561	2066.3043	998.308415	lGP053259	29843	rGP053617	30851	52.67568	4761.0	1
isrrosh030221G	3	2647.25289	1287.02804	2244.34837	1383.62617	lGP053259	29843	rGP053617	30851	52.67568	4761	1
isrrosh030221G	4	2413.8803749999997	1307.6261650000001	2291.8740850000004	1421.2710299999999	lGP083259	21954	rGP083617	22962	77.1087	26639.0	1
isrrosh030221H	0	1245.4721949999998	1255.7233649999998	1038.87723	1226.768225	lGOPR4872	27497	rGOPR8374	26331	7.64569	5852.0	1
isrrosh030221H	1	1871.48898	1430.031775	1419.485835	1474.897195	lGP024872	7883	rGP028374	6717	19.94298	438.0	1
isrrosh030221H	2	2470.62749	1285.06542	2326.9811099999997	1425.53271	lGP034872	6089	rGP038374	4923	28.31968	889.0	1
isrrosh030221H	3	1802.666315	1313.897195	1572.4501599999999	1361.2523350000001	lGP034872	21196	rGP038374	20030	32.52027	2059.0	1
isrrosh030221H	4	1889.67891	1068.26168	1698.157395	1103.775705	lGP074872	27893	rGP078374	26727	69.88454	1005.0	1
isrrosh071020A	0	287.179435	1180.2018699999999	290.63484	1111.560745	lGOPR3236	24798	rGOPR3596	25531	6.89522	1214.0	1
isrrosh071020A	1	217.208815	700.05047	368.09549000000004	691.2728950000001	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	2	329.59076500000003	769.12897	454.979015	752.280375	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	3	476.518365	818.495325	567.728225	801.3644850000001	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	4	579.01784	834.831775	721.300105	822.3177599999999	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	5	500.88037499999996	968.476635	601.421825	940.2243	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	6	530.672615	980.1962599999999	696.118575	952.654205	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	7	91.504725	617.13084	283.3809	613.551405	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	8	802.837355	573.08411	1038.80063	584.831775	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	9	762.405035	646.598135	951.90661	652.3084100000001	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	10	1015.284365	730.056075	1107.251835	737.8972	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	11	857.04617	868.4953250000001	933.805875	862.6355149999999	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	12	927.980065	1008.06542	993.745015	995.813085	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	13	1110.62959	788.448595	1208.8489	795.0093449999999	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	14	1164.8940149999999	857.7009350000001	1275.881425	862.48598	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	15	1415.919205	702.018695	1545.81952	718.8224299999999	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	16	1468.055615	804.2990649999999	1581.6411349999998	822.878505	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	17	1935.8898199999999	678.112145	2129.8614900000002	708.504675	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	18	2248.5194149999998	585.40187	2475.9475350000002	610.168225	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	19	2202.69045	388.68224499999997	2466.0167899999997	388.52336	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	20	1730.043025	754.140185	1900.8426049999998	786.71028	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	21	1722.594965	698.028035	1975.32319	725.98131	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	22	1584.75971	532.11215	1733.56558	548.897195	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	23	1359.9192050000001	673.91589	1498.1731399999999	691.700935	lGP013236	7849	rGP013596	8582	11.05799	4613.0	1
isrrosh071020A	24	1869.81742	934.72897	1909.5404	977.34579	lGP013236	7849	rGP013596	8582	11.05799	4613	24
isrrosh071020A	25	213.51102	950.4018699999999	346.866735	907.0654199999999	lGP013236	7893	rGP013596	8626	11.07023	4613.0	1
isrrosh071020A	26	1230.314795	770.7383150000001	1323.960125	783.439255	lGP013236	7919	rGP013596	8652	11.07746	4613.0	1
isrrosh071020A	27	1264.3630600000001	799.85981	1415.8195150000001	813.2710300000001	lGP013236	7919	rGP013596	8652	11.07746	4613.0	1
isrrosh071020A	28	980.256035	857.40187	1118.918155	858.429905	lGP013236	7930	rGP013596	8663	11.08051	4613.0	1
isrrosh071020A	29	2057.64848	638.84112	2265.856245	668.233645	lGP013236	7938	rGP013596	8671	11.08274	4613.0	1
isrrosh071020A	30	966.75446	411.95327	1203.2938100000001	428.476635	lGP013236	7951	rGP013596	8684	11.08635	4613.0	1
isrrosh071020A	31	2107.89087	624.3644850000001	2350.333685	653.560745	lGP013236	8048	rGP013596	8781	11.11332	4613.0	1
isrrosh071020A	32	2150.096535	670.88785	2338.27492	706.476635	lGP013236	8048	rGP013596	8781	11.11332	4613.0	1
isrrosh071020A	33	332.375655	402.53084	755.610705	421.59626000000003	lGP013236	10715	rGP013596	11448	11.8549	4545.0	1
isrrosh071020A	34	433.797485	459.900935	768.90241	476.340185	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	35	390.11962500000004	423.81869	785.193075	440.257945	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	36	260.26653	354.740185	709.406085	380.2	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	37	65.16264	571.474765	547.374605	573.302805	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	38	1140.7387199999998	243.07103	1493.89087	258.717755	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	39	1233.760755	229.06542000000002	1572.51102	242.33832	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	40	1418.4659000000001	323.65794500000004	1763.75971	335.67289500000004	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	41	1374.0797499999999	180.51589	1806.2906600000001	190.005605	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	42	1925.19517	249.28785	2378.40609	246.076635	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	43	1872.0734499999999	166.915885	2365.42078	156.820565	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	44	1821.0765999999999	206.55888	2286.56453	202.39813	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	45	1784.481635	342.57944	2279.8614900000002	351.67663500000003	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	46	1667.83421	298.923365	2129.2318999999998	305.14953	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	47	1532.2812199999998	110.62056	1939.771245	111.80747500000001	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	48	1599.56873	101.125235	2046.01469	98.98878500000001	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	49	1808.78699	37.981305	2185.3116499999996	21.60187	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	50	1598.8971649999999	25.874765	2018.86359	18.515885	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	51	1418.53935	145.95326999999997	1809.09654	153.40374	lGP013236	10840	rGP013596	11573	11.88966	4545.0	1
isrrosh071020A	52	1367.60546	971.66355	1415.8405	985.86916	lGP013236	10840	rGP013596	11573	11.88966	4545	9
isrrosh071020A	53	1667.66527	392.01495	2024.390345	402.21682	lGP013236	10849	rGP013596	11582	11.89216	4545.0	1
isrrosh071020A	54	2091.610705	1036.2224299999998	1734.037775	1092.833645	lGP013236	11965	rGP013596	12698	12.20247	4545.0	1
isrrosh071020A	55	2280.7355749999997	779.581305	2195.5991599999998	823.80935	lGP013236	11965	rGP013596	12698	12.20247	4545.0	1
isrrosh071020A	56	2487.971665	1022.79813	2234.360965	1104.1420600000001	lGP013236	11965	rGP013596	12698	12.20247	4545.0	1
isrrosh071020A	57	2460.820565	961.7906499999999	2185.0167899999997	1029.60374	lGP013236	11965	rGP013596	12698	12.20247	4545.0	1
isrrosh071020A	58	2478.28961	954.91776	2233.70934	1025.897195	lGP013236	11985	rGP013596	12718	12.20803	4545.0	1
isrrosh071020A	59	2436.266525	814.7831799999999	2354.2980049999996	869.1121499999999	lGP013236	11996	rGP013596	12729	12.21109	4545.0	1
isrrosh071020A	60	2527.39979	782.7364500000001	2541.99475	835.64112	lGP013236	11996	rGP013596	12729	12.21109	4545.0	1
isrrosh071020A	61	2606.728225	803.62617	2598.894015	865.076635	lGP013236	11996	rGP013596	12729	12.21109	4545.0	1
isrrosh071020A	62	1625.098635	803.809345	2007.052465	837.30841	lGP013236	19868	rGP013596	20601	14.39994	1753.0	1
isrrosh071020A	63	2189.05771	1216.56075	1697.285415	1287.8841149999998	lGP013236	27937	rGP013596	28670	16.64357	2500.0	1
isrrosh071020A	64	298.662115	1174.9252299999998	206.112275	1104.4598150000002	lGP013236	27937	rGP013596	28670	16.64357	2500.0	1
isrrosh071020A	65	717.851	1386.46729	993.0745	1349.53271	lGP013236	27937	rGOPR3596	25531	16.64357	2500	1
isrrosh071020A	66	171.40609	1183.44486	47.455405	1102.409345	lGP013236	27961	rGP013596	28694	16.65024	2500.0	1
isrrosh071020A	67	723.87723	1388.7271	257.56873	1308.919625	lGP013236	28006	rGP013596	28739	16.66276	2500.0	1
isrrosh071020A	68	2392.75236	844.99626	2457.3043	905.19439	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	69	2249.39874	838.904675	2338.07555	891.900935	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	70	2182.11123	865.254205	2216.304305	918.4299100000001	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	71	2018.78489	822.1551400000001	2046.78699	861.22056	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	72	1850.21196	842.33271	1866.80483	876.91402	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	73	1740.6631699999998	842.095325	1784.17104	873.828035	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	74	1786.93809	890.99626	1786.532005	927.9513999999999	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	75	1623.00315	886.6467299999999	1651.945435	912.500935	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	76	1427.372505	889.297195	1461.774395	908.130845	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	77	1499.854145	933.21308	1492.939135	951.5719650000001	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	78	1405.887725	930.60187	1418.09654	945.87477	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	79	1265.8824749999999	915.171965	1288.24344	927.59626	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	80	1031.5603350000001	1015.2243000000001	1040.12697	1010.4710299999999	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	81	290.15215	1079.46916	197.61280499999998	1018.570095	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	82	114.26023	1095.848595	116.867785	1025.691585	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	83	184.14481	1109.61682	171.16998999999998	1046.81869	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	84	506.42602	1033.2766350000002	437.88142500000004	993.01308	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	85	490.37145999999996	1013.099065	463.852045	973.7850450000001	lGP033236	7432	rGP033596	8165	28.69311	4613.0	1
isrrosh071020A	86	1356.25603	951.7757	1438.53935	974.50467	lGP033236	7432	rGP033596	8165	28.69311	4613	16
isrrosh071020A	87	2299.1815349999997	848.768225	2305.789085	901.893455	lGP043236	2889	rGP043596	3622	36.30544	439.0	1
isrrosh071020A	88	2128.3473249999997	999.545795	2076.0272800000002	1055.676635	lGP043236	6680	rGP043596	7413	37.35954	6470.0	1
isrrosh071020A	89	1896.86254	957.94953	1875.165795	1001.661685	lGP043236	6680	rGP043596	7413	37.35954	6470.0	1
isrrosh071020A	90	1479.22036	572.682245	1807.47219	592.095325	lGP043236	18120	rGP043596	18853	40.5405	1706.0	1
isrrosh071020A	91	1481.1091299999998	524.256075	1825.8877200000002	539.633645	lGP043236	18120	rGP043596	18853	40.5405	1706.0	1
isrrosh071020A	92	2135.695695	188.19252	2185.6526750000003	165.08037000000002	lGP043236	18120	rGP043596	18853	40.5405	1706.0	1
isrrosh071020A	93	1172.9832099999999	240.61121500000002	1325.3735550000001	254.056075	lGP043236	18120	rGP043596	18853	40.5405	1706.0	1
isrrosh071020A	94	1268.602305	317.28598	1484.03043	332.155145	lGP043236	18120	rGP043596	18853	40.5405	1706.0	1
isrrosh071020A	95	1150.32109	441.04672500000004	1425.182585	458.10654	lGP043236	18120	rGP043596	18853	40.5405	1706.0	1
isrrosh071020A	96	1213.12277	457.900935	1471.9296949999998	474.485985	lGP043236	18120	rGP043596	18853	40.5405	1706.0	1
isrrosh071020A	97	1257.745015	429.88972	1599.421825	444.5757	lGP043236	18120	rGP043596	18853	40.5405	1706.0	1
isrrosh071020A	98	1354.513115	314.43925	1521.677855	326.32336499999997	lGP043236	18120	rGP043596	18853	40.5405	1706.0	1
isrrosh071020A	99	1533.485835	195.42617	1514.4302200000002	201.93457999999998	lGP043236	18153	rGP043596	18886	40.54968	1706.0	1
isrrosh071020A	100	554.3882450000001	1432.405605	73.189925	1329.409345	lGP043236	23480	rGP043596	24213	42.03088	1708.0	1
