OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
isrrosh280222I	3	lGP044934.MP4	19648	rGP048436.MP4	20906	40.96537	Time seabed	32.08984	199.68338	-196.91986	-747.41738	0.27839	0.27946	0.57685	0.19537	798.30046	20.84833	Sparidae	Dentex	maroccanus	4538	1	AD	Passing			
isrrosh280222J	6	lGP043324.MP4	19031	rGP043680.MP4	20107	40.79381	Time seabed	31.91828	-629.78611	-389.31882	-1307.94249	0.85925	0.65438	1.75093	0.36444	1502.96814	29.68218	Sphyraenidae	Sphyraena	sphyraena	1765	4	AD	Passing			
isrrosh280222J	17	lGP073324.MP4	3880	rGP073680.MP4	4956	63.20759	Time seabed	54.33206	-137.90761	58.58448	-985.26618	0.34182	0.31786	0.97767	1.10797	996.59425	8.52748	Sparidae	Pagellus	acarne	889	91	AD	Passing			
isrsdot201119B	3	laisrsdot201119B.MP4	22640	raisrsdot201119B.MP4	25406	6.29518	Time seabed	1.44589	740.25611	1314.40017	-4923.96468	3.61663	6.32436	22.53993	4.40361	5149.85972	16.69715	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrsdot201119B	4	laisrsdot201119B.MP4	22640	raisrsdot201119B.MP4	25406	6.29518	Time seabed	1.44589	-34.74408	-399.97127	-4962.33737	1.51851	2.25110	22.72446	1.08654	4978.55163	5.01087	Pomacentridae	Chromis	chromis	1706	24	AD	Passing			
isrsdot201119B	13	lbisrsdot201119B.MP4	14659	rbisrsdot201119B.MP4	17425	12.95155	Time seabed	8.10226	1030.01983	735.22706	-3823.65231	3.74010	2.95974	13.75169	1.28903	4027.63165	18.09079	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
isrsdot201119B	14	lcisrsdot201119B.MP4	1759	rcisrsdot201119B.MP4	4525	18.24017	Time seabed	13.39088	57.38734	-155.25535	-1105.43651	0.36349	0.38020	1.20660	0.76013	1117.75999	8.87967	Mullidae	Parupeneus	forsskali	10994	5	AD	Passing			
isrsdot201119B	18	lfisrsdot201119B.MP4	30148	rgisrsdot201119B.MP4	994	52.76049	Time seabed	47.91120	792.00091	701.34798	-2787.47997	2.15520	2.07308	7.38337	1.71308	2981.47598	20.52823	Tetraodontidae	Lagocephalus	sceleratus	4761	2	AD	Passing			
isrsdot201119B	19	lgisrsdot201119B.MP4	2505	rgisrsdot201119B.MP4	5271	53.94973	Time seabed	49.10044	63.00587	-165.23458	-1101.33391	0.36303	0.38329	1.19842	0.94033	1115.44098	9.48441	Labridae	Thalassoma	pavo	2500	5	AD	Passing			
isrsdot201119B	21	lhisrsdot201119B.MP4	20315	rhisrsdot201119B.MP4	23081	67.77743	Time extension	2.70576	57.42641	-164.47583	-1106.32472	0.36380	0.38457	1.20868	0.12178	1119.95736	9.31489	Dasyatidae	Taeniura	grabata	8969	1	AD	Passing			
isrsdot201119B	26	liisrsdot201119B.MP4	2351	riisrsdot201119B.MP4	5117	71.65798	Time extension	6.58630	57.29809	-165.74825	-1089.93149	0.35893	0.37978	1.17500	0.88195	1103.95028	9.50706	Sparidae	Diplodus	sargus sargus	1753	1	AD	Passing			
isrsdot201119B	27	ljisrsdot201119B.MP4	6720	rjisrsdot201119B.MP4	9486	81.74833	Time extension	16.67666	50.96319	-167.17507	-1121.38350	0.36753	0.39075	1.24014	2.37740	1134.92102	9.22908	Dasyatidae	Dasyatis	pastinaca	2060	2	AD	Passing			
isrtche081121A	2	lGOPR4910.MP4	20022	rGOPR8411.MP4	18770	5.56723	Time seabed	0.05088	648.13189	-391.45080	-1963.87848	1.29362	0.93598	3.74895	0.93073	2104.78677	21.29543	Labridae	Thalassoma	pavo	2500	1	AD	Passing			
isrtche081121A	5	lGP024910.MP4	6176	rGP028411.MP4	4924	19.46834	Time seabed	13.95199	1379.42145	192.84371	-2794.28358	3.55707	1.03048	7.42621	0.85519	3122.18080	26.44130	Dasyatidae	Taeniura	grabata	8969	1	AD	Passing		far from 8	
isrtche081121A	21	lGP044910.MP4	12989	rGP048411.MP4	11737	39.11380	Time seabed	33.59745	989.24183	-212.97674	-3980.59177	3.78710	1.40577	14.99449	2.66215	4107.19726	14.35333	Serranidae	Epinephelus	costae	9224	1	AD	Passing			
isrtche081121A	25	lGP044910.MP4	17402	rGP048411.MP4	16150	40.34086	Time seabed	34.82451	1292.70221	-170.22452	-2390.04216	2.80848	0.81312	5.36763	0.09296	2722.56440	28.66945	Serranidae	Mycteroperca	rubra	1214	1	AD	Passing			
isrtche081121A	39	lGP064910.MP4	30631	rGP068411.MP4	29379	61.77032	Time seabed	56.25398	1055.63671	-151.92650	-2418.91453	2.42633	0.81221	5.65421	0.41015	2643.59567	23.85360	Siganidae	Siganus	luridus	4613	1	AD	Passing			
isrtche081121A	40	lGP064910.MP4	30631	rGP068411.MP4	29379	61.77032	Time seabed	56.25398	1052.62812	-34.93802	-3131.75238	3.15824	0.96920	9.41921	0.00840	3304.10647	18.60539	Siganidae	Siganus	luridus	4613	18	AD	Passing			
isrtche081121A	49	lGP064910.MP4	30737	rGP068411.MP4	29485	61.79979	Time seabed	56.28345	1460.14084	38.45194	-4170.72580	5.73297	1.31656	16.59378	1.13101	4419.09985	19.29441	Siganidae	Siganus	rivulatus	4545	8	AD	Passing			
isrtche081121B	18	lGP043301.MP4	8659	rGP043657.MP4	9276	37.90982	Time seabed	33.11113	-745.22347	-1035.78380	-4458.78196	3.31800	4.44703	18.71369	1.31515	4637.77346	16.16667	Sparidae	Spicara	smaris	1766	54	AD	Passing			
isrtche081121B	19	lGP043301.MP4	10801	rGP043657.MP4	11418	38.50541	Time seabed	33.70673	309.49381	-1111.41618	-3765.61986	1.56838	4.01853	13.35819	0.60929	3938.39120	17.26669	Mullidae	Parupeneus	forsskali	10994	9	AD	Passing			
isrtche081121B	22	lGP063301.MP4	19242	rGP063657.MP4	19859	58.60355	Time seabed	53.80486	-702.31661	-461.25273	-1664.40575	1.17899	0.90898	2.78939	0.04680	1864.47022	26.91922	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
isrtche081121C	5	lGP064911.MP4	922	rGP068412.MP4	2128	53.50957	Time seabed	48.09277	-474.12756	-486.31229	-1642.29740	0.86549	0.91476	2.68239	0.81197	1777.19930	22.75866	Mullidae	Upeneus	moluccensis	4444	13	AD	Passing			
isrtche081121C	13	lGP064911.MP4	25253	rGP068412.MP4	26459	60.27494	Time seabed	54.85814	-174.82962	-111.22713	-923.22101	0.33189	0.30995	0.87427	1.15026	946.18914	12.87118	Tetraodontidae	Lagocephalus	suezensis	55076	16	AD	Passing			
isrtche081121D	0	lGOPR3302.MP4	29343	rGOPR3658.MP4	30523	8.15898	Time seabed	1.76593	-244.63937	-324.11648	-1488.49909	0.56834	0.64814	2.17205	1.09396	1542.89645	15.45300	Mullidae	Upeneus	moluccensis	4444	2	AD	Passing	1		
isrtche081121D	5	lGP013302.MP4	16670	rGP013658.MP4	17850	13.51072	Time seabed	7.11767	-1032.24009	-145.99193	-3084.78346	3.08005	1.03017	9.23425	4.49684	3256.18216	18.70815	Carangidae	Seriola	dumerili	1005	43	AD	Passing			
isrtche081121D	10	lGP043302.MP4	1664	rGP043658.MP4	2844	35.96482	Time seabed	29.57176	-914.50914	-458.05792	-1722.82314	1.52739	0.93594	2.99197	0.00130	2003.56272	30.80575	Nemipteridae	Nemipterus	randalli	5852	2	AD	Passing			
isrtche081121F	0	lGP043303.MP4	11012	rGP043659.MP4	12035	38.56408	Time seabed	19.16693	-840.52891	-448.60368	-1512.43895	1.23492	0.81223	2.30707	1.76998	1787.51383	32.32294	Synodontidae	Saurida	undosquamis	1055	1	AD	Passing			
isrtche081121F	1	lGP063303.MP4	9711	rGP063659.MP4	10734	55.95340	Time seabed	36.55624	-22.60263	-156.29291	-819.10223	0.27977	0.29034	0.69584	0.06061	834.18632	11.15151	Sparidae	Dentex	macrophthalmus	438	1	AD	Passing			
isrtche081121F	3	lGP073303.MP4	20592	rGP073659.MP4	21615	67.85445	Time seabed	48.45730	449.67002	-416.05726	-1376.69131	0.70049	0.70744	1.92099	0.17515	1506.84628	24.15352	Sparidae	Pagellus	acarne	889	2	AD	Passing			
isrtche081121G	0	lGP024913.MP4	1689	rGP028414.MP4	2888	18.22070	Time seabed	11.48230	-1045.14329	-350.90279	-1694.86632	1.57639	0.74552	2.76741	0.42716	2021.88751	33.17364	Sparidae	Dentex	macrophthalmus	438	1	AD	Passing			
isrtche081121G	1	lGP064913.MP4	27275	rGP068414.MP4	28474	60.83717	Time seabed	54.09877	-1344.60565	-548.51818	-2670.59432	3.29918	1.56638	6.92382	1.11741	3039.88660	28.69060	Mullidae	Upeneus	moluccensis	4444	1	AD	Passing			
isrtche081121H	0	lGP063304.MP4	28834	rGP063660.MP4	30330	61.27065	Time seabed	55.64281	-711.40373	-388.43807	-1567.04875	1.12184	0.77053	2.48803	4.57177	1764.26222	27.46637	Mullidae	Upeneus	moluccensis	4444	3	AD	Passing			
isrtche081121I	3	lGP024914.MP4	6650	rGP028415.MP4	7656	19.60014	Time seabed	14.16248	2361.34574	-317.65303	-5993.10758	13.14845	2.41356	34.01797	2.88845	6449.35621	21.73807	Fistulariidae	Fistularia	commersonii	5444	1	AD	Passing			
isrtche081121I	21	lGP054914.MP4	16002	rGP058415.MP4	17008	48.82711	Time seabed	43.38946	87.85085	-73.90865	-1496.67748	0.48942	0.47480	2.16451	0.07876	1501.07420	4.65645	Tetraodontidae	Torquigener	flavimaculosus	26639	6	AD	Passing			
isrtche081121I	52	lGP064914.MP4	10076	rGP068415.MP4	11082	56.05489	Time seabed	50.61723	-200.96565	-423.10485	-1295.88509	0.47439	0.65941	1.67284	0.99959	1377.94161	20.23802	Sparidae	Spicara	smaris	1766	29	AD	Passing			
isrtche081121I	56	lGP064914.MP4	12644	rGP068415.MP4	13650	56.76893	Time seabed	51.33128	1646.62438	-517.40158	-3912.36562	5.99438	2.17014	14.59572	0.58812	4276.17598	23.92931	Mullidae	Parupeneus	forsskali	10994	2	AD	Passing			
isrtche081121I	70	lGP074914.MP4	4888	rGP078415.MP4	5894	63.48787	Time seabed	58.05021	-472.46572	-535.15644	-1790.27017	0.94208	1.06146	3.16420	0.43575	1927.35144	22.04385	Mullidae	Parupeneus	forsskali	10994	15	J	Passing			
